GenBankID,UniProtID,pIspG,length,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,neg_charged_aa,pos_charged_aa,hydrophobic_aa,molecular_weight,isoelectric_point,aromaticity,instability_index,organism,GO:0005506,GO:0005829,GO:0009055,GO:0016114,GO:0019288,GO:0046429,GO:0046872,GO:0051539,GO:0141197,RMSE,binding_site_opening,CL_FLDA_A,CL_FLDA_B,Sphere25_length,Sphere25_aa_A,Sphere25_aa_C,Sphere25_aa_D,Sphere25_aa_E,Sphere25_aa_F,Sphere25_aa_G,Sphere25_aa_H,Sphere25_aa_I,Sphere25_aa_K,Sphere25_aa_L,Sphere25_aa_M,Sphere25_aa_N,Sphere25_aa_P,Sphere25_aa_Q,Sphere25_aa_R,Sphere25_aa_S,Sphere25_aa_T,Sphere25_aa_V,Sphere25_aa_W,Sphere25_aa_Y,Sphere25_neg_charged_aa,Sphere25_pos_charged_aa,Sphere25_hydrophobic_aa,Sphere25_molecular_weight
ACL74833.1,B8I6E1,-,353,7.64872521246459,2.26628895184136,5.382436260623229,7.932011331444759,1.13314447592068,9.631728045325778,1.41643059490085,12.181303116147308,8.498583569405099,7.64872521246459,2.5495750708215295,4.815864022662889,3.1161473087818696,1.69971671388102,4.2492917847025495,4.815864022662889,4.53257790368272,9.06515580736544,0.0,1.41643059490085,13.314447592067987,14.164305949008499,36.54390934844193,37930.82189999997,6.282095527648925,0.025495750708215296,26.09801699716713,Ruminiclostridium cellulolyticum H10,1,0,0,1,1,1,0,1,1,2.2366905212402344,11.216936991525845,17.60702607139199,17.835056642137218,116.0,6.896551724137931,3.4482758620689653,4.310344827586207,10.344827586206897,0.8620689655172413,7.758620689655173,0.0,14.655172413793101,10.344827586206897,9.482758620689655,2.586206896551724,5.172413793103448,3.4482758620689653,2.586206896551724,2.586206896551724,3.4482758620689653,2.586206896551724,8.620689655172415,0.0,0.8620689655172413,14.655172413793101,12.931034482758621,39.6551724137931,12616.844199999989
AVM43904.1,A0A2S0KSC1,-,398,13.316582914572864,1.507537688442211,5.527638190954774,6.030150753768844,2.0100502512562812,9.296482412060302,1.0050251256281406,7.2864321608040195,3.7688442211055273,7.788944723618091,2.0100502512562812,3.015075376884422,4.773869346733668,2.512562814070352,10.552763819095476,5.527638190954774,4.271356783919598,8.542713567839195,0.0,1.256281407035176,11.557788944723619,15.326633165829145,36.93467336683417,42509.41270000001,9.544560432434082,0.03266331658291457,40.82587939698492,Victivallales bacterium CCUG 44730,1,0,0,1,1,1,0,1,1,2.453399419784546,8.091517228898166,46.708721595284906,46.913362280053676,108.0,11.11111111111111,3.7037037037037033,6.481481481481481,8.333333333333332,4.62962962962963,11.11111111111111,0.0,9.25925925925926,7.4074074074074066,8.333333333333332,2.7777777777777777,2.7777777777777777,3.7037037037037033,0.0,6.481481481481481,1.8518518518518516,1.8518518518518516,9.25925925925926,0.0,0.9259259259259258,14.814814814814813,13.88888888888889,37.96296296296296,11595.518999999987
CCQ91393.1,M1Z076,-,387,7.751937984496124,1.8087855297157622,8.010335917312661,8.2687338501292,2.3255813953488373,7.493540051679587,1.550387596899225,8.785529715762273,7.493540051679587,7.493540051679587,2.0671834625323,3.6175710594315245,4.651162790697675,2.0671834625323,6.2015503875969,5.426356589147287,4.651162790697675,7.235142118863049,0.516795865633075,2.5839793281653747,16.27906976744186,15.245478036175712,31.266149870801037,42816.404899999994,5.34294490814209,0.05426356589147287,43.1343669250646,Nitrospina gracilis 3/211,1,0,0,1,1,1,0,1,1,15.976851463317871,9.061967228586994,17.117194525127044,17.003879374009603,104.5,6.698717948717949,3.827838827838828,6.698717948717949,8.612637362637361,3.827838827838828,10.526556776556777,0.956959706959707,5.741758241758242,7.655677655677656,9.56959706959707,2.870879120879121,4.784798534798535,3.827838827838828,0.956959706959707,4.784798534798535,2.39010989010989,4.784798534798535,7.655677655677656,0.956959706959707,2.870879120879121,15.311355311355312,13.397435897435898,29.665750915750916,11538.678549999991
EAQ77076.1,A4A2B0,+/-,381,9.711286089238845,2.099737532808399,7.874015748031496,6.561679790026247,1.837270341207349,7.349081364829396,2.099737532808399,7.086614173228346,4.199475065616798,8.398950131233596,1.574803149606299,4.724409448818897,4.724409448818897,3.674540682414698,7.349081364829396,4.4619422572178475,4.724409448818897,8.923884514435695,0.5249343832020997,2.099737532808399,14.435695538057743,13.648293963254593,34.120734908136484,41709.88390000005,5.324813270568847,0.04461942257217848,28.322047244094485,Blastopirellula marina DSM 3645,1,0,0,1,1,1,0,1,1,17.3603572845459,10.246656783560889,17.67426692576304,18.12886615497173,104.0,5.769230769230769,3.8461538461538463,8.653846153846153,7.6923076923076925,3.8461538461538463,8.653846153846153,0.9615384615384616,5.769230769230769,3.8461538461538463,11.538461538461538,1.9230769230769231,5.769230769230769,3.8461538461538463,2.8846153846153846,5.769230769230769,4.807692307692308,3.8461538461538463,7.6923076923076925,0.9615384615384616,1.9230769230769231,16.346153846153847,10.576923076923077,30.76923076923077,11516.951699999992
ADV63232.1,E8QZU1,-,390,7.948717948717948,2.307692307692308,4.871794871794872,9.487179487179487,2.051282051282051,9.743589743589745,2.564102564102564,8.974358974358974,5.897435897435897,6.923076923076923,1.5384615384615385,2.051282051282051,4.615384615384616,2.051282051282051,6.923076923076923,5.128205128205128,5.897435897435897,8.205128205128204,0.5128205128205128,2.307692307692308,14.358974358974358,15.384615384615385,32.05128205128205,42564.28600000003,6.001197242736816,0.04871794871794871,39.43256410256408,Isosphaera pallida ATCC 43644,1,0,0,1,1,1,0,1,1,2.328097343444824,11.25576782393199,17.794859067877837,17.956607831765435,124.5,10.441935483870967,2.4096774193548387,3.2129032258064516,10.441935483870967,3.2129032258064516,10.441935483870967,2.0064516129032257,9.638709677419355,4.819354838709677,8.032258064516128,2.4096774193548387,0.8032258064516129,3.2129032258064516,1.6064516129032258,8.032258064516128,3.2129032258064516,5.622580645161291,8.835483870967742,0.8032258064516129,0.8032258064516129,13.65483870967742,14.858064516129033,36.94838709677419,13532.127049999988
BAM02738.1,I0IBV0,-,420,10.238095238095237,1.4285714285714286,6.190476190476191,8.333333333333332,2.857142857142857,9.761904761904763,2.619047619047619,6.666666666666667,5.238095238095238,8.80952380952381,1.4285714285714286,1.4285714285714286,5.0,1.6666666666666667,7.6190476190476195,4.0476190476190474,3.3333333333333335,11.428571428571429,0.2380952380952381,1.6666666666666667,14.523809523809526,15.476190476190476,37.142857142857146,45381.77720000002,5.950042152404785,0.047619047619047616,34.2212142857143,Phycisphaera mikurensis NBRC 102666,1,0,0,1,1,1,0,1,1,2.251538038253784,7.52094574951181,15.715291482414656,15.418422743332423,128.5,8.560440891472869,3.112887596899225,7.003997093023256,10.11688468992248,2.334665697674419,9.338662790697676,0.0,7.003997093023256,5.447553294573643,10.895106589147286,1.5564437984496124,0.7782218992248062,5.447553294573643,2.334665697674419,7.782218992248062,0.7782218992248062,2.722262596899225,12.4515503875969,0.7782218992248062,1.5564437984496124,17.120881782945737,13.229772286821706,38.91109496124031,14094.819149999985
ABK39186.1,A0KJ44,+,371,9.973045822102426,1.3477088948787064,6.46900269541779,7.008086253369273,2.6954177897574128,8.355795148247978,1.3477088948787064,9.973045822102426,4.0431266846361185,7.816711590296496,2.15633423180593,4.0431266846361185,4.31266846361186,3.5040431266846364,7.816711590296496,4.8517520215633425,3.7735849056603774,8.62533692722372,0.0,1.8867924528301887,13.477088948787062,13.20754716981132,36.38814016172507,40406.95010000004,5.583658027648925,0.045822102425876005,34.5056873315364,Aeromonas hydrophila subsp. hydrophila ATCC 7966,1,0,0,1,1,1,0,1,1,0.5176529288291931,11.463810110731595,17.072615817745316,16.364446590608022,122.0,9.836065573770492,2.459016393442623,6.557377049180328,7.377049180327869,4.098360655737705,7.377049180327869,0.819672131147541,10.655737704918032,3.278688524590164,9.01639344262295,2.459016393442623,4.098360655737705,4.098360655737705,1.639344262295082,9.836065573770492,6.557377049180328,1.639344262295082,7.377049180327869,0.0,0.819672131147541,13.934426229508196,13.934426229508196,36.885245901639344,13412.38779999998
ADC62931.1,D3RUS2,-,412,10.436893203883495,1.6990291262135921,4.854368932038835,6.796116504854369,1.6990291262135921,9.70873786407767,1.9417475728155338,5.339805825242718,3.1553398058252426,6.796116504854369,4.12621359223301,2.4271844660194173,4.854368932038835,5.097087378640777,7.038834951456311,5.825242718446602,6.067961165048544,8.980582524271846,0.48543689320388345,2.669902912621359,11.650485436893204,12.135922330097088,31.55339805825243,44433.19340000004,5.838524055480956,0.04854368932038835,41.17815533980583,Allochromatium vinosum DSM 180,1,0,0,1,1,1,0,1,1,1.3674514293670654,11.103650796457671,17.241548917456917,17.84337194831544,128.0,7.8125,2.34375,3.125,7.03125,3.125,10.9375,1.5625,6.25,3.90625,3.90625,5.46875,2.34375,4.6875,7.03125,5.46875,6.25,5.46875,9.375,0.78125,3.125,10.15625,10.9375,27.34375,13956.85499999999
CAL93544.1,A1K3Y9,+,415,12.771084337349398,1.4457831325301205,4.819277108433735,6.024096385542169,2.1686746987951806,9.156626506024097,1.2048192771084338,4.819277108433735,3.3734939759036147,7.951807228915662,3.614457831325301,3.614457831325301,5.0602409638554215,3.8554216867469884,6.506024096385541,5.301204819277109,5.783132530120482,9.879518072289157,0.48192771084337355,2.1686746987951806,10.843373493975903,11.08433734939759,35.42168674698795,44137.09760000004,5.862737464904785,0.04819277108433735,36.73036144578314,Azoarcus olearius,1,0,0,1,1,1,0,1,1,1.2923500537872314,11.109654738138323,16.080760345333893,15.714984604404433,124.0,8.064516129032258,2.4193548387096775,2.4193548387096775,6.451612903225806,4.838709677419355,11.29032258064516,0.8064516129032258,5.64516129032258,2.4193548387096775,4.838709677419355,4.032258064516129,3.225806451612903,4.838709677419355,4.838709677419355,4.032258064516129,5.64516129032258,9.67741935483871,11.29032258064516,0.8064516129032258,2.4193548387096775,8.870967741935484,7.258064516129033,29.838709677419356,13221.999899999984
WP_000892444.1,Q9ZLL0,-,359,9.47075208913649,1.1142061281337048,5.571030640668524,6.963788300835655,3.6211699164345403,7.242339832869081,1.9498607242339834,9.47075208913649,9.749303621169917,9.47075208913649,2.785515320334262,4.178272980501393,3.064066852367688,1.6713091922005572,4.456824512534819,6.685236768802229,3.8997214484679668,6.963788300835655,0.2785515320334262,1.392757660167131,12.534818941504177,16.15598885793872,35.37604456824512,39259.322400000005,8.933335685729983,0.05292479108635098,28.125905292479107,Helicobacter pylori,1,0,0,1,1,1,0,1,1,1.1669729948043823,7.681971229674192,17.704567796263643,17.854441855882268,177.0,9.604519774011301,1.694915254237288,4.519774011299435,8.47457627118644,2.824858757062147,6.214689265536723,1.694915254237288,9.887005649717516,8.47457627118644,10.16949152542373,2.824858757062147,3.954802259887006,2.824858757062147,1.1299435028248588,5.084745762711865,6.497175141242938,5.084745762711865,8.47457627118644,0.5649717514124294,0.0,12.994350282485875,15.254237288135593,38.13559322033898,19294.41085
AAU91397.1,Q604Q5,+,407,8.5995085995086,1.9656019656019657,4.422604422604422,7.616707616707617,2.211302211302211,9.582309582309582,1.9656019656019657,5.651105651105651,3.6855036855036856,8.353808353808354,2.9484029484029484,3.194103194103194,4.914004914004914,4.668304668304668,7.862407862407863,5.896805896805897,4.914004914004914,9.336609336609335,0.4914004914004914,1.71990171990172,12.039312039312039,13.513513513513514,31.941031941031937,44250.16960000006,6.482964515686036,0.044226044226044224,44.54938574938574,Methylococcus capsulatus str. Bath,1,0,0,1,1,1,0,1,1,1.456937313079834,11.009067312763754,18.363473898198972,17.975483381423086,123.0,4.0650406504065035,2.4390243902439024,3.2520325203252036,7.317073170731707,3.2520325203252036,10.569105691056912,3.2520325203252036,7.317073170731707,4.0650406504065035,5.691056910569105,4.0650406504065035,2.4390243902439024,4.878048780487805,6.504065040650407,4.0650406504065035,5.691056910569105,7.317073170731707,10.569105691056912,0.8130081300813009,2.4390243902439024,10.569105691056912,11.38211382113821,27.64227642276423,13506.361299999991
ABA79143.1,Q3J241,-,377,13.793103448275861,1.5915119363395225,5.305039787798409,6.896551724137931,1.5915119363395225,9.283819628647215,3.183023872679045,7.957559681697612,4.244031830238726,7.427055702917771,2.6525198938992043,2.9177718832891246,3.7135278514588856,1.8567639257294428,5.570291777188329,6.896551724137931,4.509283819628647,8.753315649867375,0.5305039787798408,1.3262599469496021,12.20159151193634,12.9973474801061,37.93103448275862,39676.93340000005,5.771113014221191,0.034482758620689655,37.21326259946949,Cereibacter sphaeroides 2.4.1,1,0,0,1,1,1,0,1,1,0.6159374713897705,11.51321763846245,16.742066703366824,16.789857221509102,122.0,6.557377049180328,2.459016393442623,3.278688524590164,6.557377049180328,1.639344262295082,11.475409836065573,2.459016393442623,8.19672131147541,4.098360655737705,8.19672131147541,4.098360655737705,2.459016393442623,1.639344262295082,1.639344262295082,6.557377049180328,8.19672131147541,6.557377049180328,10.655737704918032,1.639344262295082,1.639344262295082,9.836065573770492,13.114754098360656,33.60655737704918,13163.161599999994
EAU54713.1,Q0EZJ1,-,368,10.869565217391305,1.0869565217391304,6.25,7.608695652173914,1.358695652173913,8.695652173913043,2.717391304347826,7.608695652173914,5.706521739130435,7.880434782608696,3.260869565217391,3.260869565217391,3.532608695652174,2.4456521739130435,5.978260869565218,5.978260869565218,3.804347826086957,10.326086956521738,0.0,1.6304347826086956,13.858695652173914,14.402173913043478,36.684782608695656,39482.91160000003,5.753095054626464,0.029891304347826088,31.0508152173913,Mariprofundus ferrooxydans PV-1,1,0,0,1,1,1,0,1,1,0.6227051019668579,11.114300346771131,18.762101178622814,18.685050663461748,118.0,6.779661016949152,2.5423728813559325,5.932203389830509,8.47457627118644,2.5423728813559325,8.47457627118644,3.389830508474576,10.16949152542373,6.779661016949152,5.932203389830509,4.23728813559322,4.23728813559322,2.5423728813559325,2.5423728813559325,5.932203389830509,4.23728813559322,2.5423728813559325,11.016949152542372,0.0,1.694915254237288,14.40677966101695,16.101694915254235,33.89830508474576,13078.057099999993
ACE82628.1,B3PDM1,-,374,10.962566844919785,1.3368983957219251,6.417112299465241,5.88235294117647,1.8716577540106951,8.02139037433155,1.06951871657754,9.090909090909092,5.614973262032086,9.090909090909092,2.13903743315508,4.81283422459893,4.27807486631016,3.2085561497326207,6.684491978609626,4.545454545454546,4.010695187165775,9.358288770053475,0.267379679144385,1.3368983957219251,12.299465240641712,13.368983957219251,38.50267379679144,40295.161600000014,6.921022605895996,0.034759358288770054,38.28077540106952,Cellvibrio japonicus Ueda107,1,0,0,1,1,1,0,1,1,0.41828396916389465,11.059226482962991,36.808084389243106,36.34459668726558,124.5,7.229032258064516,3.2129032258064516,6.425806451612903,7.229032258064516,1.6064516129032258,7.229032258064516,0.8032258064516129,7.229032258064516,6.425806451612903,10.038709677419355,3.2129032258064516,6.425806451612903,4.819354838709677,2.4096774193548387,5.622580645161291,5.622580645161291,4.016129032258064,8.835483870967742,0.8032258064516129,0.8032258064516129,13.65483870967742,12.851612903225806,33.332258064516125,13609.096799999981
AAC75568.1,P62620,+,372,8.60215053763441,1.3440860215053763,7.526881720430108,6.182795698924731,2.1505376344086025,7.795698924731183,1.3440860215053763,8.60215053763441,5.10752688172043,8.60215053763441,1.881720430107527,4.56989247311828,3.763440860215054,4.56989247311828,7.526881720430108,5.10752688172043,4.032258064516129,9.67741935483871,0.0,1.6129032258064515,13.709677419354838,13.978494623655912,35.483870967741936,40683.13390000003,5.870865440368651,0.03763440860215053,29.504301075268817,Escherichia coli str. K-12 substr. MG1655,1,1,0,1,1,1,1,1,1,0.0,11.435068325377266,16.806507356886392,17.27839540411493,122.0,8.19672131147541,2.459016393442623,7.377049180327869,5.737704918032787,2.459016393442623,8.19672131147541,0.819672131147541,9.836065573770492,4.918032786885246,8.19672131147541,2.459016393442623,5.737704918032787,3.278688524590164,4.098360655737705,8.19672131147541,4.918032786885246,4.098360655737705,8.19672131147541,0.0,0.819672131147541,13.114754098360656,13.934426229508196,34.42622950819672,13351.218799999984
EOA62006.1,S6G5D3,-,400,8.25,2.0,5.25,6.0,2.25,10.25,1.7500000000000002,6.0,7.000000000000001,8.75,3.0,4.25,3.0,2.5,4.5,7.249999999999999,3.5000000000000004,11.75,0.5,2.25,11.25,13.25,34.75,42806.01110000002,7.563246345520021,0.05,28.390750000000004,Anaplasma phagocytophilum str. CRT38,1,0,0,1,1,1,0,1,0,2.1053502559661865,9.809646559943971,15.48576493934321,15.848668879490138,113.0,5.3097345132743365,3.5398230088495577,3.5398230088495577,6.1946902654867255,3.5398230088495577,10.619469026548673,0.8849557522123894,4.424778761061947,5.3097345132743365,7.964601769911504,4.424778761061947,7.079646017699115,2.6548672566371683,4.424778761061947,2.6548672566371683,7.964601769911504,4.424778761061947,9.734513274336283,0.8849557522123894,4.424778761061947,9.734513274336283,8.849557522123893,27.43362831858407,12335.973799999996
WP_014624852.1,G0GEV3,-,366,8.743169398907105,1.366120218579235,3.825136612021858,9.01639344262295,2.73224043715847,9.289617486338798,1.639344262295082,6.284153005464481,3.825136612021858,8.743169398907105,3.0054644808743167,1.912568306010929,5.737704918032787,1.092896174863388,7.923497267759563,5.46448087431694,4.371584699453552,12.295081967213115,0.819672131147541,1.912568306010929,12.841530054644808,13.387978142076504,36.0655737704918,39776.747400000044,5.982951927185058,0.054644808743169404,35.037158469945346,Spirochaeta thermophila,1,0,0,1,1,1,0,1,1,2.025115489959717,11.49222335450391,43.07762220526523,43.11002113094445,113.0,7.964601769911504,2.6548672566371683,3.5398230088495577,7.964601769911504,3.5398230088495577,8.849557522123893,0.8849557522123894,8.849557522123893,2.6548672566371683,8.849557522123893,2.6548672566371683,2.6548672566371683,4.424778761061947,0.8849557522123894,8.849557522123893,4.424778761061947,4.424778761061947,11.504424778761061,0.0,4.424778761061947,11.504424778761061,12.389380530973451,37.16814159292036,12490.470099999984
ACZ19163.1,D1BA60,-,357,9.523809523809524,2.5210084033613445,4.761904761904762,7.002801120448179,1.9607843137254901,12.605042016806722,1.680672268907563,4.761904761904762,2.5210084033613445,10.644257703081232,2.801120448179272,2.801120448179272,3.6414565826330536,1.680672268907563,7.8431372549019605,7.282913165266107,2.5210084033613445,11.76470588235294,0.5602240896358543,1.1204481792717087,11.76470588235294,12.044817927170868,36.69467787114846,37564.88330000002,5.787539482116699,0.03641456582633053,23.45742296918767,Thermanaerovibrio acidaminovorans DSM 6589,0,0,0,1,1,1,1,1,1,2.095665454864502,8.789989609688316,16.141651521624528,16.128233998047737,112.0,9.821428571428571,3.571428571428571,4.464285714285714,6.25,3.571428571428571,10.714285714285714,0.8928571428571428,5.357142857142857,4.464285714285714,8.035714285714286,1.7857142857142856,1.7857142857142856,4.464285714285714,0.0,9.821428571428571,4.464285714285714,2.6785714285714284,14.285714285714285,1.7857142857142856,1.7857142857142856,10.714285714285714,15.178571428571427,37.5,12158.130699999994
APE74616.1,A0AAX3T143,-,427,5.386416861826698,4.683840749414521,4.215456674473068,6.791569086651054,2.107728337236534,7.259953161592506,1.873536299765808,10.070257611241217,9.836065573770492,8.665105386416862,1.873536299765808,6.0889929742388755,3.9812646370023423,2.810304449648712,3.278688524590164,5.85480093676815,5.152224824355972,6.0889929742388755,0.702576112412178,3.278688524590164,11.00702576112412,14.988290398126464,30.210772833723652,47370.680699999924,8.614023780822755,0.060889929742388764,43.59629976580795,Spiroplasma citri,1,0,0,1,1,1,0,1,0,1.7141166925430298,9.011183181591496,39.286647834243034,39.39503321972149,109.0,5.5045871559633035,4.587155963302752,4.587155963302752,9.174311926605505,1.834862385321101,10.091743119266056,0.9174311926605505,10.091743119266056,11.009174311926607,11.926605504587156,0.9174311926605505,3.669724770642202,4.587155963302752,1.834862385321101,1.834862385321101,2.7522935779816518,2.7522935779816518,7.339449541284404,0.0,4.587155963302752,13.761467889908257,13.761467889908257,34.862385321100916,11954.945199999987
AEH44631.1,F8A8A2,-,358,9.497206703910614,1.3966480446927374,4.4692737430167595,9.217877094972067,3.6312849162011176,9.497206703910614,1.3966480446927374,8.938547486033519,7.262569832402235,9.776536312849162,0.8379888268156425,3.35195530726257,4.189944134078212,1.9553072625698324,6.424581005586592,3.910614525139665,4.189944134078212,8.938547486033519,0.5586592178770949,0.5586592178770949,13.687150837988826,15.083798882681565,37.150837988826815,38820.599500000004,6.984113883972168,0.047486033519553064,28.996089385474843,Thermodesulfatator indicus DSM 15286,1,0,0,1,1,1,0,1,1,1.480744481086731,8.296917053099007,15.169644833785792,15.132853990472858,108.0,9.25925925925926,3.7037037037037033,1.8518518518518516,12.962962962962962,5.555555555555555,10.185185185185185,0.9259259259259258,10.185185185185185,9.25925925925926,6.481481481481481,1.8518518518518516,1.8518518518518516,5.555555555555555,0.9259259259259258,5.555555555555555,0.9259259259259258,1.8518518518518516,10.185185185185185,0.0,0.9259259259259258,14.814814814814813,15.74074074074074,36.11111111111111,11826.87399999999
AAD35972.1,Q9WZZ3,-,344,8.13953488372093,1.1627906976744187,4.941860465116279,10.755813953488373,1.744186046511628,8.13953488372093,0.872093023255814,10.465116279069768,8.720930232558139,7.267441860465117,1.744186046511628,2.9069767441860463,2.0348837209302326,1.744186046511628,6.686046511627906,5.523255813953488,3.1976744186046515,11.918604651162791,0.29069767441860467,1.744186046511628,15.69767441860465,16.27906976744186,37.7906976744186,37759.43800000002,6.433003044128417,0.0377906976744186,32.397994186046496,Thermotoga maritima MSB8,1,0,0,1,1,1,0,1,1,1.8066034317016602,8.627706106939577,36.6474502850148,36.03587011274407,105.5,7.583108715184187,2.8436657681940702,3.7915543575920934,12.322551662174304,3.7915543575920934,10.426774483378257,0.9478885893980233,10.426774483378257,9.478885893980234,7.583108715184187,2.8436657681940702,3.7915543575920934,0.9478885893980233,0.0,5.211141060197664,1.8957771787960467,0.9478885893980233,13.270440251572328,0.0,1.8957771787960467,16.114106019766396,15.637915543575922,38.86343216531896,11615.588849999991
ADE56011.1,D5EHX1,-,681,10.279001468428781,2.4963289280469896,6.31424375917768,7.342143906020558,2.3494860499265786,6.7547723935389135,2.2026431718061676,6.607929515418502,4.992657856093979,10.13215859030837,2.0558002936857562,3.671071953010279,4.552129221732746,3.524229074889868,6.4610866372980915,5.580029368575625,5.4331864904552125,6.020558002936858,0.5873715124816447,2.643171806167401,13.656387665198238,13.656387665198238,33.03964757709251,74888.67220000044,5.601903343200683,0.055800293685756244,35.12995594713665,Coraliomargarita akajimensis DSM 45221,1,0,0,1,1,1,0,1,1,23.31644630432129,9.01320617042765,41.42252636903219,41.55966861747259,318.0,11.32086666732593,2.5157481482946507,5.974901852199796,5.8171731455751905,2.5157481482946507,7.547244444883953,1.8868111112209882,8.490650000494448,5.345964815126134,8.805118519031279,2.8302166668314825,3.459153703905145,4.088090740978808,1.8868111112209882,5.345964815126134,5.031496296589301,5.345964815126134,8.490650000494448,0.31446851853683133,2.986956478743708,11.792074997774986,12.578740741473254,37.10728518734611,34396.5047
WP_015771297.1,C7R3D3,-,383,12.532637075718014,1.3054830287206265,4.960835509138381,6.266318537859007,2.088772845953003,8.616187989556137,1.3054830287206265,6.7885117493472595,6.005221932114883,6.7885117493472595,2.088772845953003,2.3498694516971277,6.7885117493472595,3.1331592689295036,4.43864229765013,6.266318537859007,5.221932114882506,11.22715404699739,0.5221932114882507,1.3054830287206265,11.22715404699739,11.74934725848564,37.33681462140992,40165.84940000001,6.043542289733887,0.0391644908616188,31.14412532637076,Jonesia denitrificans,1,0,0,1,1,1,0,1,1,2.070070505142212,9.776488170910067,58.81310760452395,59.11324921362778,121.0,9.917355371900827,2.479338842975207,1.6528925619834711,9.090909090909092,1.6528925619834711,9.917355371900827,0.0,7.43801652892562,4.958677685950414,8.264462809917356,2.479338842975207,3.3057851239669422,5.785123966942149,3.3057851239669422,4.958677685950414,4.958677685950414,5.785123966942149,13.223140495867769,0.0,0.8264462809917356,10.743801652892563,9.917355371900827,38.84297520661157,12687.695099999995
WP_010883016.1,Q9Z8H0,-,613,7.177814029363784,1.957585644371941,5.5464926590538335,7.3409461663947795,4.078303425774878,6.688417618270799,4.078303425774878,6.851549755301795,6.688417618270799,10.114192495921696,2.4469820554649266,2.936378466557912,5.057096247960848,2.7732463295269167,4.078303425774878,4.404567699836868,7.177814029363784,7.3409461663947795,0.6525285481239804,2.6101141924959217,12.887438825448614,14.845024469820556,31.484502446982056,68308.00620000024,6.039734077453613,0.0734094616639478,32.6247960848287,Chlamydia pneumoniae,1,0,0,1,1,1,0,1,1,23.150493621826172,7.706407529619394,19.0404276041163,19.092577241715816,201.0,3.9717716974124055,2.98625727374025,4.97709545623375,6.470224093103876,3.73777392596261,9.9541909124675,3.2301597127646406,7.709545623375016,6.470224093103876,5.9725145474805,5.9725145474805,3.4839668193636255,3.7278692583880155,2.7324501671412653,5.22099789525814,5.718707440881516,9.700383805868515,5.9725145474805,0.497709545623375,1.493128636870125,11.447319549337626,14.921381701126656,23.626346415748422,22233.471900000004
ACC83392.1,B2J1G1,+/-,408,6.372549019607843,1.4705882352941175,5.392156862745098,8.57843137254902,1.715686274509804,8.333333333333332,2.450980392156863,8.57843137254902,6.127450980392156,8.333333333333332,3.1862745098039214,2.941176470588235,4.411764705882353,1.9607843137254901,6.127450980392156,4.901960784313726,6.127450980392156,9.313725490196079,0.24509803921568626,3.431372549019608,13.970588235294118,14.705882352941178,32.59803921568628,45148.63169999998,5.887917137145995,0.05392156862745097,34.793627450980374,Nostoc punctiforme PCC 73102,1,0,0,1,1,1,0,1,0,2.4382975101470947,9.900296218221978,38.10125496475479,38.16643679126365,115.0,6.086956521739131,2.608695652173913,5.217391304347826,9.565217391304348,1.7391304347826086,9.565217391304348,1.7391304347826086,7.82608695652174,6.956521739130435,9.565217391304348,2.608695652173913,2.608695652173913,4.3478260869565215,0.8695652173913043,5.217391304347826,2.608695652173913,6.956521739130435,7.82608695652174,0.8695652173913043,5.217391304347826,14.782608695652174,13.91304347826087,31.30434782608696,12834.694999999989
